username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Empowerdamsel;2015-12-17 15:55;3;3;"#faith #fear #believe #truth";;;#faith #fear #believe #truth;"677638264040329216";https://twitter.com/Empowerdamsel/status/677638264040329216
monika_mosca;2015-12-17 15:54;0;0;"How we all look at the end of peak #ups #shipping #callcenter #rudepeople #christmas #nightmare … https://www.instagram.com/p/_aYAhWwDpv/";;;#ups #shipping #callcenter #rudepeople #christmas #nightmare;"677638132339200000";https://twitter.com/monika_mosca/status/677638132339200000
kennethdockery;2015-12-17 15:54;0;1;"@gwoman9810 Went to a game on the Southside at the old Comiskey. Cabby told me not to go left or right after the game. #scared";;@gwoman9810;#scared;"677638128283328514";https://twitter.com/kennethdockery/status/677638128283328514
JustusFractal;2015-12-17 15:53;0;1;"People have really been pushing this movie, I wonder if it is a conspiracy!? #StarWarsTheForceAwakens #google #fear";;;#StarWarsTheForceAwakens #google #fear;"677637715408613376";https://twitter.com/JustusFractal/status/677637715408613376
PowerfulGod4U;2015-12-17 15:52;0;0;"Take this how you want... but....God is still God! #Pray #Fear not";;;#Pray #Fear;"677637432611860480";https://twitter.com/PowerfulGod4U/status/677637432611860480
dinadlc3;2015-12-17 15:51;0;0;"Birds are dancing in our driveway!! #thedarkhalfbystephenking #creepy @H-E-B https://www.instagram.com/p/_aXmlPgG5-/";Austin, TX;@H;#thedarkhalfbystephenking #creepy;"677637251547942912";https://twitter.com/dinadlc3/status/677637251547942912
velocb;2015-12-18 15:58;0;6;"@AdamMyerson has put the fear of Krampus in me. Every time I get a Facebook friend request from a “woman” I hit delete. #scared";;@AdamMyerson;#scared;"678001446437191680";https://twitter.com/velocb/status/678001446437191680
JuliannaParham;2015-12-18 15:57;0;1;"Officially an ECU Alum... #imdone #graduation #adulthood #scary";;;#imdone #graduation #adulthood #scary;"678001283853369344";https://twitter.com/JuliannaParham/status/678001283853369344
dcott10;2015-12-18 15:57;0;0;""I pop bottles cuz I bottle my emotions, at least I put it all in the open..." #Fear";;;#Fear;"678001077954977792";https://twitter.com/dcott10/status/678001077954977792
king_cokenn13;2015-12-18 15:52;0;0;"There's a guy in mansfields subway setting in the corner talking to himself 😅 #creepy";;;#creepy;"678000030603599873";https://twitter.com/king_cokenn13/status/678000030603599873
_Maureen_95;2015-12-18 15:52;0;0;"@PowMiner123 #nightmare";;@PowMiner123;#nightmare;"677999968221810689";https://twitter.com/_Maureen_95/status/677999968221810689
BugsyPatel09;2015-12-18 15:50;0;0;"Just got #scared by my #mum 🙈 🙈 🙈";Wolverhampton, England;;#scared #mum;"677999284290232321";https://twitter.com/BugsyPatel09/status/677999284290232321
parkingguy62;2015-12-18 15:48;0;0;"If McCarron doesn't turn things around for #Habs ,then I'm sorry but time to axe MT and bring in SCOTTY! #DefCon5 #CodeRed #Panic 😨 😉";;;#Habs #DefCon5 #CodeRed #Panic;"677998935450001408";https://twitter.com/parkingguy62/status/677998935450001408
LynnsPorn;2015-12-18 15:47;0;0;"http://RoxysPorn.com #scared http://tinyurl.com/qb2pf56";;;#scared;"677998614879178754";https://twitter.com/LynnsPorn/status/677998614879178754
bookishnyc;2015-12-18 15:46;1;3;"There is no group of tourists in NYC more vicious than the throng of mothers & daughters outside the American Girl Doll Store. #scary";;;#scary;"677998323190669312";https://twitter.com/bookishnyc/status/677998323190669312
Mark_Minard;2015-12-19 15:59;1;1;"The #brave man is not he who does not feel afraid, but he who conquers that #fear . - #NelsonMandela #quote #empowerment";;;#brave #fear #NelsonMandela #quote #empowerment;"678364107431534592";https://twitter.com/Mark_Minard/status/678364107431534592
kingsleygrant;2015-12-19 15:58;0;0;"" #Fear is more than a #4-letter word; it is 6-letters." by @kingsleygrant on @LinkedIn https://www.linkedin.com/pulse/fear-more-than-4-letter-word-6-letters-kingsley-grant-lmft";;@kingsleygrant @LinkedIn;#Fear #4;"678363903303262208";https://twitter.com/kingsleygrant/status/678363903303262208
LouKavar;2015-12-19 15:55;0;0;"Perhaps nothing is more difficult for most people to consider than their own #death . #spirituality #fear http://bit.ly/1r1DAxA";;;#death #spirituality #fear;"678363000366112768";https://twitter.com/LouKavar/status/678363000366112768
rgprn;2015-12-19 15:54;0;0;"@smerconish Love SPalin. Been reading tweets from some of your followers. #Scary";;@smerconish;#Scary;"678362889317720065";https://twitter.com/rgprn/status/678362889317720065
Orthodoxia7;2015-12-19 15:53;0;0;"@since33 Demonic Forces Have Penetrated ALL Levels Of Gov't & Religious Institutions http://vnnforum.com/showthread.php?t=296853 #FEAR";;@since33;#FEAR;"678362614414512128";https://twitter.com/Orthodoxia7/status/678362614414512128
garancepfb;2015-12-19 15:53;1;1;"New short film "Super 8:666" 🎥 #shortmovie #university #iphone #friends #christmas #nightmare … https://www.instagram.com/p/_fhZRkHBzu/";;;#shortmovie #university #iphone #friends #christmas #nightmare;"678362459909054464";https://twitter.com/garancepfb/status/678362459909054464
coral_maii;2015-12-19 15:51;0;0;"Why am I suddenly getting a shit load of people adding me on Facebook and snapchat... #scared";;;#scared;"678362053296439296";https://twitter.com/coral_maii/status/678362053296439296
Motivate_Us_;2015-12-19 15:50;0;0;"#Fear Kills More Dreams than failure ever will.";;;#Fear;"678361862845636612";https://twitter.com/Motivate_Us_/status/678361862845636612
yourlocalchurch;2015-12-19 15:48;1;0;"The #fear of #failure ,insecurity,inferiority is #old news_when Jesus Christ is your Savior & Lord-JesusChristSaves-ASK #crossift #fitness";;;#fear #failure #old #crossift #fitness;"678361266130395136";https://twitter.com/yourlocalchurch/status/678361266130395136
